id,question,context,answer
29:61-69_314,من هم المحسنون؟,ولئن سألتهم من خلق السماوات والأرض وسخر الشمس والقمر ليقولن الله فأنى يؤفكون. الله يبسط الرزق لمن يشاء من عباده ويقدر له إن الله بكل شيء عليم. ولئن سألتهم من نزل من السماء ماء فأحيا به الأرض من بعد موتها ليقولن الله قل الحمد لله بل أكثرهم لا يعقلون. وما هذه الحياة الدنيا إلا لهو ولعب وإن الدار الآخرة لهي الحيوان لو كانوا يعلمون. فإذا ركبوا في الفلك دعوا الله مخلصين له الدين فلما نجاهم إلى البر إذا هم يشركون. ليكفروا بما آتيناهم وليتمتعوا فسوف يعلمون. أولم يروا أنا جعلنا حرما آمنا ويتخطف الناس من حولهم أفبالباطل يؤمنون وبنعمة الله يكفرون. ومن أظلم ممن افترى على الله كذبا أو كذب بالحق لما جاءه أليس في جهنم مثوى للكافرين. والذين جاهدوا فينا لنهدينهم سبلنا وإن الله لمع المحسنين.,الذين جاهدوا فينا
33:28-31_314,من هم المحسنون؟,يا أيها النبي قل لأزواجك إن كنتن تردن الحياة الدنيا وزينتها فتعالين أمتعكن وأسرحكن سراحا جميلا. وإن كنتن تردن الله ورسوله والدار الآخرة فإن الله أعد للمحسنات منكن أجرا عظيما. يا نساء النبي من يأت منكن بفاحشة مبينة يضاعف لها العذاب ضعفين وكان ذلك على الله يسيرا. ومن يقنت منكن لله ورسوله وتعمل صالحا نؤتها أجرها مرتين وأعتدنا لها رزقا كريما.,تردن الله ورسوله والدار الآخرة
37:75-82_314,من هم المحسنون؟,ولقد نادانا نوح فلنعم المجيبون. ونجيناه وأهله من الكرب العظيم. وجعلنا ذريته هم الباقين. وتركنا عليه في الآخرين. سلام على نوح في العالمين. إنا كذلك نجزي المحسنين. إنه من عبادنا المؤمنين. ثم أغرقنا الآخرين.,نوح
37:99-113_314,من هم المحسنون؟,وقال إني ذاهب إلى ربي سيهدين. رب هب لي من الصالحين. فبشرناه بغلام حليم. فلما بلغ معه السعي قال يا بني إني أرى في المنام أني أذبحك فانظر ماذا ترى قال يا أبت افعل ما تؤمر ستجدني إن شاء الله من الصابرين. فلما أسلما وتله للجبين. وناديناه أن يا إبراهيم. قد صدقت الرؤيا إنا كذلك نجزي المحسنين. إن هذا لهو البلاء المبين. وفديناه بذبح عظيم. وتركنا عليه في الآخرين. سلام على إبراهيم. كذلك نجزي المحسنين. إنه من عبادنا المؤمنين. وبشرناه بإسحاق نبيا من الصالحين. وباركنا عليه وعلى إسحاق ومن ذريتهما محسن وظالم لنفسه مبين.,إبراهيم
37:114-122_314,من هم المحسنون؟,ولقد مننا على موسى وهارون. ونجيناهما وقومهما من الكرب العظيم. ونصرناهم فكانوا هم الغالبين. وآتيناهما الكتاب المستبين. وهديناهما الصراط المستقيم. وتركنا عليهما في الآخرين. سلام على موسى وهارون. إنا كذلك نجزي المحسنين. إنهما من عبادنا المؤمنين.,موسى
37:123-132_314,من هم المحسنون؟,وإن إلياس لمن المرسلين. إذ قال لقومه ألا تتقون. أتدعون بعلا وتذرون أحسن الخالقين. الله ربكم ورب آبائكم الأولين. فكذبوه فإنهم لمحضرون. إلا عباد الله المخلصين. وتركنا عليه في الآخرين. سلام على إل ياسين. إنا كذلك نجزي المحسنين. إنه من عبادنا المؤمنين.,إل ياسين
39:9-10_314,من هم المحسنون؟,أمن هو قانت آناء الليل ساجدا وقائما يحذر الآخرة ويرجو رحمة ربه قل هل يستوي الذين يعلمون والذين لا يعلمون إنما يتذكر أولو الألباب. قل يا عباد الذين آمنوا اتقوا ربكم للذين أحسنوا في هذه الدنيا حسنة وأرض الله واسعة إنما يوفى الصابرون أجرهم بغير حساب.,قل يا عباد الذين آمنوا اتقوا ربكم
39:32-37_314,من هم المحسنون؟,فمن أظلم ممن كذب على الله وكذب بالصدق إذ جاءه أليس في جهنم مثوى للكافرين. والذي جاء بالصدق وصدق به أولئك هم المتقون. لهم ما يشاءون عند ربهم ذلك جزاء المحسنين. ليكفر الله عنهم أسوأ الذي عملوا ويجزيهم أجرهم بأحسن الذي كانوا يعملون. أليس الله بكاف عبده ويخوفونك بالذين من دونه ومن يضلل الله فما له من هاد. ومن يهد الله فما له من مضل أليس الله بعزيز ذي انتقام.,الذي جاء بالصدق وصدق به أولئك هم المتقون
41:33-36_314,من هم المحسنون؟,ومن أحسن قولا ممن دعا إلى الله وعمل صالحا وقال إنني من المسلمين. ولا تستوي الحسنة ولا السيئة ادفع بالتي هي أحسن فإذا الذي بينك وبينه عداوة كأنه ولي حميم. وما يلقاها إلا الذين صبروا وما يلقاها إلا ذو حظ عظيم. وإما ينزغنك من الشيطان نزغ فاستعذ بالله إنه هو السميع العليم.,من دعا إلى الله وعمل صالحا وقال إنني من المسلمين
53:31-41_314,من هم المحسنون؟,ولله ما في السماوات وما في الأرض ليجزي الذين أساءوا بما عملوا ويجزي الذين أحسنوا بالحسنى. الذين يجتنبون كبائر الإثم والفواحش إلا اللمم إن ربك واسع المغفرة هو أعلم بكم إذ أنشأكم من الأرض وإذ أنتم أجنة في بطون أمهاتكم فلا تزكوا أنفسكم هو أعلم بمن اتقى. أفرأيت الذي تولى. وأعطى قليلا وأكدى. أعنده علم الغيب فهو يرى. أم لم ينبأ بما في صحف موسى. وإبراهيم الذي وفى. ألا تزر وازرة وزر أخرى. وأن ليس للإنسان إلا ما سعى. وأن سعيه سوف يرى. ثم يجزاه الجزاء الأوفى.,الذين يجتنبون كبائر الإثم والفواحش إلا اللمم
2:249-252_216,ما هي الأحداث المتعلقة بداوود عليه السلام؟,فلما فصل طالوت بالجنود قال إن الله مبتليكم بنهر فمن شرب منه فليس مني ومن لم يطعمه فإنه مني إلا من اغترف غرفة بيده فشربوا منه إلا قليلا منهم فلما جاوزه هو والذين آمنوا معه قالوا لا طاقة لنا اليوم بجالوت وجنوده قال الذين يظنون أنهم ملاقو الله كم من فئة قليلة غلبت فئة كثيرة بإذن الله والله مع الصابرين. ولما برزوا لجالوت وجنوده قالوا ربنا أفرغ علينا صبرا وثبت أقدامنا وانصرنا على القوم الكافرين. فهزموهم بإذن الله وقتل داوود جالوت وآتاه الله الملك والحكمة وعلمه مما يشاء ولولا دفع الله الناس بعضهم ببعض لفسدت الأرض ولكن الله ذو فضل على العالمين. تلك آيات الله نتلوها عليك بالحق وإنك لمن المرسلين.,قتل داوود جالوت وآتاه الله الملك والحكمة وعلمه مما يشاء
